job_url,title,company,location,date_posted,description,id,experience_required_filter1,llm_response,experience
https://www.glassdoor.co.in/job-listing/j?jl=1009535887459,Front End Developer Intern,Rupsa Network Pvt. Ltd.,Kalyani,2024-11-21,"Frontend Developer Internship Opportunity at Rupsa Network Pvt Ltd

Join us for a Frontend Developer Internship at Rupsa Network Pvt Ltd

Location: Kalyani, West Bengal, 741235

Duration: 5 months

Stipend: Rs. 2000 \\\\\\\\\\\\\\\\- Rs. 3000 per month, plus travel allowance

Responsibilities:

\\\\\\\\\\\\\\\\- Assist in frontend development projects

\\\\\\\\\\\\\\\\- Collaborate with design and backend teams

\\\\\\\\\\\\\\\\- Implement design mockups into interactive web pages

\\\\\\\\\\\\\\\\- Optimize web applications for performance and responsiveness

Qualifications:

\\\\\\\\\\\\\\\\- Pursuing or completed degree in Computer Science or related field

\\\\\\\\\\\\\\\\- Proficiency in HTML, CSS, Bootstrap, Tailwind CSS and JavaScript

\\\\\\\\\\\\\\\\- Familiarity with javascript frameworks like JQuery, AJAX etc. is a plus

\\\\\\\\\\\\\\\\- Strong problem\\\\\\\\\\\\\\\\-solving skills and attention to detail

Benefits:

\\\\\\\\\\\\\\\\- Hands\\\\\\\\\\\\\\\\-on experience on real projects

\\\\\\\\\\\\\\\\- Stipend and travel allowance provided

\\\\\\\\\\\\\\\\- Mentorship and skill development opportunities

\\\\\\\\\\\\\\\\- Potential for future employment

\\\\\\\\\\\\\\\\- Dynamic and inclusive work culture

How to Apply:

Submit resume and portfolio to rupsadeveloper@gmail.com.

Join us and kickstart your career as a frontend developer at Rupsa Network Pvt Ltd!

Job Type: Internship  
Contract length: 5 months

Pay: ₹2,000\\\\\\\\\\\\\\\\.00 \\\\\\\\\\\\\\\\- ₹3,000\\\\\\\\\\\\\\\\.00 per month

Schedule:

* Monday to Friday

Work Location: In person",1267,\\\\\\\\\\\\\\\\- Hands\\\\\\\\\\\\\\\\-on experience on real projects,"Here are the years of experience extracted from the job details:

1. ""Experience: None required."" → 0
2. ""6-8 years of relevant experience in software development in skills listed below."" → 6
3. ""Must have 7 years of hands-on developer experience."" → 7
4. ""Experience: None required."" → 0
5. ""Proven Experience"" → 1
6. ""6-8 years of relevant experience in software development",8
https://www.glassdoor.co.in/job-listing/j?jl=1009536305963,ReactJS Developer,GTF Technologies,India,2024-11-21,"**About the Role:**

GTF Technologies is seeking a highly skilled React JS Developer with a proven track record of building dynamic and engaging web applications. The ideal candidate will have expertise in React JS and a strong command of animation technologies like GSAP to create visually compelling, user\\\\\\\\\\\\\\\\-friendly interfaces.

**Key Responsibilities:**

* Develop and maintain high\\\\\\\\\\\\\\\\-performance web applications using React JS.
* Design and implement engaging animations using the GSAP plugin to enhance user experience.
* Collaborate with the design and backend teams to deliver seamless and responsive interfaces.
* Debug and optimize code for efficiency and scalability.
* Stay updated with the latest web technologies and frameworks.
* Integrate Webflow designs and workflows into React projects seamlessly.
* Working on webflow

**Requirements:**

* 4\\\\\\\\\\\\\\\\+ years of hands\\\\\\\\\\\\\\\\-on experience in React JS development.
* Proficiency in GSAP (GreenSock Animation Platform) for creating interactive web animations.
* Strong understanding of HTML, CSS, JavaScript, and modern front\\\\\\\\\\\\\\\\-end development tools.
* Familiarity with version control systems (e.g., Git).
* Excellent problem\\\\\\\\\\\\\\\\-solving and communication skills.

**Why Join Us?**

* Be part of a dynamic team in the fast\\\\\\\\\\\\\\\\-paced digital marketing industry.
* Opportunity to work on innovative and creative projects.
* Collaborative and growth\\\\\\\\\\\\\\\\-focused work environment.

Job Type: Full\\\\\\\\\\\\\\\\-time

Pay: ₹35,000\\\\\\\\\\\\\\\\.00 \\\\\\\\\\\\\\\\- ₹50,000\\\\\\\\\\\\\\\\.00 per month

Benefits:

* Provident Fund

Schedule:

* Day shift

Supplemental Pay:

* Overtime pay

Education:

* Bachelor's (Preferred)

Experience:

* total work: 1 year (Preferred)
* software development: 1 year (Preferred)
* HTML5: 1 year (Preferred)

Work Location: In person

**Speak with the employer**  
\\\\\\\\\\\\\\\\+91 7042295001",1268,"maintain high\\\\\\\\\\\\\\\\-performance web applications using React JS.
* Design and implement engaging animations using the GSAP plugin to enhance user experience","Based on the job details, the years of experience required are:

1. 4+ Years of hands-on experience in React JS development.
2. 1 Year of software development experience.
3. 1 Year of HTML5 experience.
4. 1 Year of experience with GSAP for creating interactive web animations.

Since experience is not explicitly mentioned in the job requirements, I will return 0 for all the other options.",4
https://www.glassdoor.co.in/job-listing/j?jl=1009536036819,ReactJS Developer,GTF Technologies,Noida,2024-11-21,"**About the Role:**

GTF Technologies is seeking a highly skilled React JS Developer with a proven track record of building dynamic and engaging web applications. The ideal candidate will have expertise in React JS and a strong command of animation technologies like GSAP to create visually compelling, user\\\\\\\\\\\\\\\\-friendly interfaces.

**Key Responsibilities:**

* Develop and maintain high\\\\\\\\\\\\\\\\-performance web applications using React JS.
* Design and implement engaging animations using the GSAP plugin to enhance user experience.
* Collaborate with the design and backend teams to deliver seamless and responsive interfaces.
* Experience of working on webflow.
* Integrate Webflow designs and workflows into React projects seamlessly.
* Debug and optimize code for efficiency and scalability.
* Stay updated with the latest web technologies and frameworks.

**Requirements:**

* 4\\\\\\\\\\\\\\\\+ years of hands\\\\\\\\\\\\\\\\-on experience in React JS development.
* Proficiency in GSAP (GreenSock Animation Platform) for creating interactive web animations.
* Strong understanding of HTML, CSS, JavaScript, and modern front\\\\\\\\\\\\\\\\-end development tools.
* Familiarity with version control systems (e.g., Git).
* Excellent problem\\\\\\\\\\\\\\\\-solving and communication skills.

**Why Join Us?**

* Be part of a dynamic team in the fast\\\\\\\\\\\\\\\\-paced digital marketing industry.
* Opportunity to work on innovative and creative projects.
* Collaborative and growth\\\\\\\\\\\\\\\\-focused work environment.

Job Type: Full\\\\\\\\\\\\\\\\-time

Pay: ₹35,000\\\\\\\\\\\\\\\\.00 \\\\\\\\\\\\\\\\- ₹50,000\\\\\\\\\\\\\\\\.00 per month

Benefits:

* Provident Fund

Schedule:

* Day shift

Supplemental Pay:

* Overtime pay

Ability to commute/relocate:

* Noida, Uttar Pradesh: Reliably commute or planning to relocate before starting work (Preferred)

Education:

* Bachelor's (Preferred)

Experience:

* ReactJS: 4 years (Preferred)
* GSAP Plugin: 4 years (Preferred)

Work Location: In person

**Speak with the employer**  
\\\\\\\\\\\\\\\\+91 9810577538",1269,"maintain high\\\\\\\\\\\\\\\\-performance web applications using React JS.
* Design and implement engaging animations using the GSAP plugin to enhance user experience","Based on the job details, here are the years of experience required:

1. ""Experience: None required."" → 0
2. ""Proven Experience"" → 1
3. ""Experience of working on webflow."" → 0
4. ""Experience: 4+ years of hands-on experience in React JS development."" → 4
5. ""Experience: 4+ years of hands-on experience in React JS development."" → 4
6. ""Experience:",6
https://www.glassdoor.co.in/job-listing/j?jl=1009536414162,Full Stack Developer,Websar Technologies LLP,,2024-11-21,"Position: Full\\\\\\\\\\\\\\\\-Stack Developer (Back\\\\\\\\\\\\\\\\-End Focus)

We are seeking a Full\\\\\\\\\\\\\\\\-Stack Developer with a strong focus on back\\\\\\\\\\\\\\\\-end development to build and maintain cutting\\\\\\\\\\\\\\\\-edge applications. You will collaborate with a team to support both web and mobile applications, ensuring smooth functionality and maintenance using modern tools and technologies.

Exp: 5 \\\\\\\\\\\\\\\\+ Years

Must\\\\\\\\\\\\\\\\-Have Skills

Backend Development: Expertise in NestJS, Prisma, and solid REST API development.

Frontend \\\\\\\\\\\\\\\\& App Maintenance: Proficiency in Next.js and Redux/RTK Query.

Communication: Exceptional clarity in communication and the ability to collaborate effectively in a distributed team environment using Slack and Jira.

Nice\\\\\\\\\\\\\\\\-to\\\\\\\\\\\\\\\\-Have Skills

Azure Tools: Familiarity with Azure API Management, Azure Notification Hubs, and Azure Functions.

Caching: Experience with Redis.

Job Types: Full\\\\\\\\\\\\\\\\-time, Contractual / Temporary  
Contract length: 6 months

Pay: ₹352,924\\\\\\\\\\\\\\\\.58 \\\\\\\\\\\\\\\\- ₹1,000,000\\\\\\\\\\\\\\\\.00 per year

Schedule:

* Day shift

Education:

* Bachelor's (Preferred)

Experience:

* NestJS: 5 years (Required)
* total work: 5 years (Required)
* REST API: 5 years (Required)

Work Location: Remote",1270,Caching: Experience with Redis.,"Here are the years of experience extracted from the job details:

1. ""Exp - 5+ Years"" → 5
2. ""Must have 7 years of hands-on developer experience."" → 7
3. ""6-8 years of relevant experience in software development in skills listed below."" → 6
4. ""At least five years of experience in a managerial role."" → 5
5. ""Experience: None required."" → 0
6. ""Pro",8
https://www.glassdoor.co.in/job-listing/j?jl=1009534842590,Backend Developer,The Design5 Company,,2024-11-20,"**Job Description: Backend Node.js Developer**   
**(Remote)**

We are seeking a skilled **Backend Node.js Developer** with a strong background in **NestJS** and **AWS** to join our remote team.

**Key Responsibilities**

* Develop, maintain, and optimize **REST APIs** using **Node.js** (preferably with **NestJS**).
* Manage and query databases with **PostgreSQL** (RDBMS).
* Leverage **AWS services** effectively, including:
* **S3**, **Lambda**, **Cognito**, **SQS**, and **SNS**.

**Good\\\\\\\\\\\\\\\\-to\\\\\\\\\\\\\\\\-Have Skills**

* Experience with **Firebase Admin** for real\\\\\\\\\\\\\\\\-time database updates and push notifications.
* Familiarity with **Google Cloud Platform (GCP)**, particularly for managing notifications (subscriptions, history).

**Mandatory Requirements**

* Proficiency in implementing **REST APIs** using **Node.js/NestJS**.
* Solid experience working with **PostgreSQL**.

Job Type: Full\\\\\\\\\\\\\\\\-time

Pay: Up to ₹60,000\\\\\\\\\\\\\\\\.00 per month

Application Question(s):

* Can you join immediately?
* Do you have experience in AWS services (S3, Lambda, Cognito, SQS, and SNS)?
* Do you have proficiency in implementing REST APIs using Node.js/ Nest.js?
* Do you have solid experience working with PostgreSQL?

Experience:

* Back\\\\\\\\\\\\\\\\-end development: 5 years (Required)
* Node.js: 2 years (Required)
* Nest.js: 2 years (Required)

Work Location: Remote",1271,"* Experience with **Firebase Admin** for real\\\\\\\\\\\\\\\\-time database updates and push notifications.
* Familiarity with **Google Cloud Platform (GCP)**, particularly for managing","Based on the job details, the years of experience required are:

1. Back-end development: 5 years (Required) -> 5
2. Node.js: 2 years (Required) -> 2
3. Nest.js: 2 years (Required) -> 2
4. Experience with PostgreSQL: Not explicitly mentioned, but it's mentioned that the candidate should have solid experience working with PostgreSQL. Since it's not explicitly mentioned that the candidate should have experience with PostgreSQL, I",5
https://www.glassdoor.co.in/job-listing/j?jl=1009533480518,Backend Developer,RelevPro HR Services LLP,Bengaluru,2024-11-20,"Backend developer for Health tech company for bangalore location.

Immediate joiners to 15 days

Work from office

5 days working

CTC upto 20 lakhs

2\\\\\\\\\\\\\\\\+ years experience in Node.js and MongoDB.

2\\\\\\\\\\\\\\\\. Experience and knowledge of WebSockets, Caching (Redis), Message Queues or Pub/Sub (Kafka).

3\\\\\\\\\\\\\\\\. Experience in REST APIs, HTTP, JSON, authentication/authorization.

4\\\\\\\\\\\\\\\\. Experience in Git or another version control system.

Job Type: Full\\\\\\\\\\\\\\\\-time

Pay: ₹1,500,000\\\\\\\\\\\\\\\\.00 \\\\\\\\\\\\\\\\- ₹2,500,000\\\\\\\\\\\\\\\\.00 per year

Location Type:

* In\\\\\\\\\\\\\\\\-person

Schedule:

* Day shift
* Monday to Friday

Ability to commute/relocate:

* Bengaluru, Karnataka: Reliably commute or planning to relocate before starting work (Required)

Application Question(s):

* Current CTC, Expected CTC, Notice period

Education:

* Bachelor's (Preferred)

Experience:

* backend developer: 3 years (Required)
* Node.js: 3 years (Required)
* MongoDB: 2 years (Required)

Location:

* Bengaluru, Karnataka (Preferred)

Work Location: In person",1272,2\\\\\\\\\\\\\\\\+ years experience in Node.js and MongoDB.,"Here are the extracted years of experience from the given job details:

1. ""2 + years experience in Node.js and MongoDB"" → 2
2. ""3 + years experience in Node.js and MongoDB"" → 3
3. ""2 + years experience and knowledge of WebSockets, Caching (Redis), Message Queues or Pub/Sub (Kafka)"" → 2
4. ""3 + years experience in REST APIs, HTTP, JSON, authentication/authorization"" →",4
https://www.glassdoor.co.in/job-listing/j?jl=1009534293507,Shopify Developer - Work from Home,Keyideas Infotech Private Limited,,2024-11-20,"**SHOPIFY DEVELOPERS** 

**Technical and Professional Requirements:** 

● Strong in developing Shopify Apps and Extensions  
● Able to work on large data, RESTFUL APIs,  
● Expert on Shopify Customization, Shopify Theme Integration and Liquid Templating  
● Single\\\\\\\\\\\\\\\\-handedly manage the entire e\\\\\\\\\\\\\\\\-commerce website

**Relevant Experience:**  
● 1\\\\\\\\\\\\\\\\+ years

**Education:** 

● Graduation in computers – Full time

**Location:** 

● Remote

**Apply at:** 

● https://www.keyideasinfotech.com/careers/shopify\\\\\\\\\\\\\\\\-developer/

**Device Requirement:** 

● You will use your own Laptop, Broadband Internet and Software. The company does not provide any assets at Home.

**Company:** 

Keyideas is a premier web design, mobile apps and web development company with development offices in Gurgaon and sales office in Florida USA. Our clients and customers primarily from the US, Canada, UK, and Australia love us because we do not just deliver a web app to them but make sure it’s MARKET\\\\\\\\\\\\\\\\-READY and SELLABLE.

All our mobile apps typically meet 100,000 – 250,000 downloads. And, one of our apps surpassed 3 MILLION downloads. The e\\\\\\\\\\\\\\\\-commerce websites developed and maintained by us has helped our customers generate 250% more in sales. We are a one\\\\\\\\\\\\\\\\-stop solution for all

your digital needs.

Many independent rating agencies such as GoodFirms, CrowdReviews, Clutch, et al has rated  
Keyideas as one of the top software companies from India. With Keyideas there is never unreliability and ROI is always guaranteed.

We have been rated as the top 15 companies in Mobile App Development for the year 2020\\\\\\\\\\\\\\\\.  
See https://clutch.co/press\\\\\\\\\\\\\\\\-releases/announces\\\\\\\\\\\\\\\\-top\\\\\\\\\\\\\\\\-mobile\\\\\\\\\\\\\\\\-app\\\\\\\\\\\\\\\\-developers\\\\\\\\\\\\\\\\-india

**Highlights**:

Office Hours: 9:30 am to 6:30 pm  
Mon – Sat ( Second \\\\\\\\\\\\\\\\& Fourth Saturdays are Off)

Reviews https://clutch.co/press\\\\\\\\\\\\\\\\-releases/honors\\\\\\\\\\\\\\\\-top\\\\\\\\\\\\\\\\-1000\\\\\\\\\\\\\\\\-service\\\\\\\\\\\\\\\\-providers\\\\\\\\\\\\\\\\-2020\\\\\\\\\\\\\\\\-exclusive\\\\\\\\\\\\\\\\-1000\\\\\\\\\\\\\\\\-list https://clutch.co/press\\\\\\\\\\\\\\\\-releases/ratings\\\\\\\\\\\\\\\\-reviews\\\\\\\\\\\\\\\\-company\\\\\\\\\\\\\\\\-announces\\\\\\\\\\\\\\\\-2019\\\\\\\\\\\\\\\\-leading\\\\\\\\\\\\\\\\-developers\\\\\\\\\\\\\\\\-india https://www.einpresswire.com/article/438868570/goodfirms\\\\\\\\\\\\\\\\-reveals\\\\\\\\\\\\\\\\-list\\\\\\\\\\\\\\\\-of\\\\\\\\\\\\\\\\-top\\\\\\\\\\\\\\\\-shopify\\\\\\\\\\\\\\\\-development\\\\\\\\\\\\\\\\-companies https://www.glassdoor.co.in/Overview/Working\\\\\\\\\\\\\\\\-at\\\\\\\\\\\\\\\\-Keyideas\\\\\\\\\\\\\\\\-Infotech\\\\\\\\\\\\\\\\-EI\\\\\\\\\\\\\\\\_IE654640\\\\\\\\\\\\\\\\.11,28\\\\\\\\\\\\\\\\.htm

Job Types: Full\\\\\\\\\\\\\\\\-time, Permanent

Pay: ₹350,000\\\\\\\\\\\\\\\\.00 \\\\\\\\\\\\\\\\- ₹500,000\\\\\\\\\\\\\\\\.00 per year

Benefits:

* Internet reimbursement
* Work from home

Location Type:

* Remote

Schedule:

* Day shift

Education:

* Bachelor's (Preferred)

Experience:

* Shopify Application Development: 2 years (Required)

Work Location: Remote

Application Deadline: 30/01/2025  
Expected Start Date: 25/11/2024",1273,**Relevant Experience,"Based on the provided job details, the years of experience required are:

1. ""1+ years""
2. ""2 years""
3. ""5+ years"" (mentioned in the job text)
4. ""6-8 years"" (mentioned in the job text)
5. ""1+ years"" (mentioned in the job text)
6. ""5+ years"" (mentioned in the job text)
7. ""6-8 years"" (mentioned in the job text)

So",8
https://www.glassdoor.co.in/job-listing/j?jl=1009534844456,Software Developer,Oracle,Bengaluru,2024-11-20,"Senior Software Developer \\\\\\\\\\\\\\\\- Telecom Company overview
Oracle is the world’s most complete, open and integrated business software and hardware systems Company. With more than 100,000 professionals, working in over 150 countries around the world, Oracle is the only vendor able to offer a complete technology stack in which every layer is engineered to work together as a single system. Oracle's industry\\\\\\\\\\\\\\\\-leading products give customers unmatched benefits including unbreakable security, high availability, scalability, energy efficiency, powerful performance, and low total cost of ownership. Oracle has the best of breed technology at every layer of the stack. All the way from hardware to applications.


You share our passion for developing great software and enjoy staying on top of technology trends and best practices? Apply to join our team in Bangalore/GGN


.


Responsibilities


* Experience in implementation and debugging applications developed in Java.
* Developed highly efficient code for backend module of the product.
* Collaborate with local and remote teams (India, Europe, and USA) of software developers \\\\\\\\\\\\\\\\& Quality Assurance.

. Mandatory Skills/Experience


* Excellent knowledge of developing performance critical applications in Linux environment.
* Experience in RMI, Java and n\\\\\\\\\\\\\\\\-tier application development is necessary.
* Should have working knowledge of SOAP and RESTful web services with various data formats like JSON, XML
* Working knowledge of XML and XSD
* Experience of continuous integration with automated deployment and testing
* Should have development, deployment and debugging experience of java applications on Linux OS
* Having 3 \\\\\\\\\\\\\\\\- 5\\\\\\\\\\\\\\\\+ years of experience in the above skillset

Desired Skill/Experience


* Good understanding of MVC Client tier environment, Object\\\\\\\\\\\\\\\\-oriented JavaScript
* Experience in Oracle Database is a plus
* Knowledge of HA, CI/CD, SSL and Load balancing using Apache\\\\\\\\\\\\\\\\-httpd is desirable.
* Experience in cloud technologies is a plus.
* Familiarity with Ant, Git is good to have.
* Previous experience in agile development is a plus.
* Sociable, autonomous and cooperative.
* Good command of English in written and spoken communication
* Willingness and ability to learn new technologies, improve skills and develop yourself

What to expect
* We work in mid\\\\\\\\\\\\\\\\-size team using state\\\\\\\\\\\\\\\\-of\\\\\\\\\\\\\\\\-the\\\\\\\\\\\\\\\\-art technologies.
* We offer a competitive pay and do not watch the clock. We trust you and your skills and do not micromanage.
* Working at Oracle means being among excellent, competent and inspiring people from around the globe.
Ability to learn new technologies, improve skills and develop yourself.  
* 

Career Level \\\\\\\\\\\\\\\\- IC3


  
Senior Software Developer \\\\\\\\\\\\\\\\- Telecom Company overview
Oracle is the world’s most complete, open and integrated business software and hardware systems Company. With more than 100,000 professionals, working in over 150 countries around the world, Oracle is the only vendor able to offer a complete technology stack in which every layer is engineered to work together as a single system. Oracle's industry\\\\\\\\\\\\\\\\-leading products give customers unmatched benefits including unbreakable security, high availability, scalability, energy efficiency, powerful performance, and low total cost of ownership. Oracle has the best of breed technology at every layer of the stack. All the way from hardware to applications.


You share our passion for developing great software and enjoy staying on top of technology trends and best practices? Apply to join our team in Bangalore/GGN


Responsibilities


* Experience in implementation and debugging applications developed in Java.
* Developed highly efficient code for backend module of the product.
Collaborate with local and remote teams (India, Europe, and USA) of software developers \\\\\\\\\\\\\\\\& Quality Assurance.  
* 

. Mandatory Skills/Experience


* Excellent knowledge of developing performance critical applications in Linux environment.
* Experience in RMI, Java and n\\\\\\\\\\\\\\\\-tier application development is necessary.
* Should have working knowledge of SOAP and RESTful web services with various data formats like JSON, XML
* Working knowledge of XML and XSD
* Experience of continuous integration with automated deployment and testing
* Should have development, deployment and debugging experience of java applications on Linux OS
* Having 3\\\\\\\\\\\\\\\\- 5\\\\\\\\\\\\\\\\+ years of experience in the above skillset

Desired Skill/Experience


* Good understanding of MVC Client tier environment, Object\\\\\\\\\\\\\\\\-oriented JavaScript
* Experience in Oracle Database is a plus
* Knowledge of HA, CI/CD, SSL and Load balancing using Apache\\\\\\\\\\\\\\\\-httpd is desirable.
* Experience in cloud technologies is a plus.
* Familiarity with Ant, Git is good to have.
* Previous experience in agile development is a plus.
* Sociable, autonomous and cooperative.
* Good command of English in written and spoken communication
* Willingness and ability to learn new technologies, improve skills and develop yourself

  

What to expect
* We work in mid\\\\\\\\\\\\\\\\-size team using state\\\\\\\\\\\\\\\\-of\\\\\\\\\\\\\\\\-the\\\\\\\\\\\\\\\\-art technologies.
* We offer a competitive pay and do not watch the clock. We trust you and your skills and do not micromanage.
* Working at Oracle means being among excellent, competent and inspiring people from around the globe.
* Ability to learn new technologies, improve skills and develop yourself.",1274,"* Experience in implementation and debugging applications developed in Java.
* Developed highly efficient code for backend module of the product.
*","Here are the years of experience required from the job details:

1. 3-5 years of experience in the skillset (JavaScript, Oracle Database)
2. 5 years of experience in implementing and debugging applications developed in Java
3. 3-5 years of experience in the above skillset (Java applications on Linux OS)
4. 5 years of experience in a managerial role
5. 1 year of experience in proven experience",5
https://www.glassdoor.co.in/job-listing/j?jl=1009533514562,Pega Developer,Barclays,Pune,2024-11-20,"Join us as a **Pega Developer**at Barclays, where you'll spearhead the evolution of our digital landscape driving innovation and excellence. You'll harness cutting\\\\\\\\\\\\\\\\-edge technology to revolutionise our digital offerings, ensuring unparalleled customer experiences.


To be successful as a **Pega Developer** you should have experience with:


* PEGA development experience with PCSSA certification.
* Experience of developing in Java or another OOP language (PCLSA certification would be a strong advantage)
* Experience of integrating application components (REST/ SOAP API, MQ, ETL, JDBC etc)
* Experience of building/enhancing and implementing Business Process Management solutions (experience of developing automated business workflow a strong advantage)
* Understands the requirements of strong governance in a large financial environment, particularly around Change Management, Risk Management, handling major and minor incidents, Disaster Recovery planning / testing and meeting requirements of rigorous Audit mandates
* Ability to troubleshoot and resolve complex technical issues successfully
* Well\\\\\\\\\\\\\\\\-developed interpersonal, written and oral communication skills and work collaboratively with people to make decisions.
* Would be ideal to have knowledge of the financial sector – specifically Payments Exceptions and Investigations (Pega Smart Investigate).
* Good to have experiences in DevOps activities involving Pega Infrastructure (Pega Deployment Manager), infrastructure upgrades.
* Nice to have knowledge on ISO20022, SWIFT, FED, CHIPS, SEPA, FPS file/message formats and payments processing flow.
* Knowledge of middleware and backend components (Tomcat, PostGreSQL etc)
* A general knowledge of current IT development trends and Payment industry trends.


You may be assessed on key critical skills relevant for success in role, such as risk and controls, change and transformation, business acumen, strategic thinking and digital and technology, as well as job\\\\\\\\\\\\\\\\-specific technical skills.


This role is based out of Pune.


**Purpose of the role**


To design, develop and improve software, utilising various engineering methodologies, that provides business, platform, and technology capabilities for our customers and colleagues.

**Accountabilities**

* Development and delivery of high\\\\\\\\\\\\\\\\-quality software solutions by using industry aligned programming languages, frameworks, and tools. Ensuring that code is scalable, maintainable, and optimized for performance.
* Cross\\\\\\\\\\\\\\\\-functional collaboration with product managers, designers, and other engineers to define software requirements, devise solution strategies, and ensure seamless integration and alignment with business objectives.
* Collaboration with peers, participate in code reviews, and promote a culture of code quality and knowledge sharing.
* Stay informed of industry technology trends and innovations and actively contribute to the organization’s technology communities to foster a culture of technical excellence and growth.
* Adherence to secure coding practices to mitigate vulnerabilities, protect sensitive data, and ensure secure software solutions.
* Implementation of effective unit testing practices to ensure proper code design, readability, and reliability.

**Analyst Expectations**

* Will have an impact on the work of related teams within the area.
* Partner with other functions and business areas.
* Takes responsibility for end results of a team’s operational processing and activities.
* Escalate breaches of policies / procedure appropriately.
* Take responsibility for embedding new policies/ procedures adopted due to risk mitigation.
* Advise and influence decision making within own area of expertise.
* Take ownership for managing risk and strengthening controls in relation to the work you own or contribute to. Deliver your work and areas of responsibility in line with relevant rules, regulation and codes of conduct.
* Maintain and continually build an understanding of how own sub\\\\\\\\\\\\\\\\-function integrates with function, alongside knowledge of the organisations products, services and processes within the function.
* Demonstrate understanding of how areas coordinate and contribute to the achievement of the objectives of the organisation sub\\\\\\\\\\\\\\\\-function.
* Make evaluative judgements based on the analysis of factual information, paying attention to detail.
* Resolve problems by identifying and selecting solutions through the application of acquired technical experience and will be guided by precedents.
* Guide and persuade team members and communicate complex / sensitive information.
* Act as contact point for stakeholders outside of the immediate function, while building a network of contacts outside team and external to the organisation.


All colleagues will be expected to demonstrate the Barclays Values of Respect, Integrity, Service, Excellence and Stewardship – our moral compass, helping us do what we believe is right. They will also be expected to demonstrate the Barclays Mindset – to Empower, Challenge and Drive – the operating manual for how we behave.",1275,To be successful as a **Pega Developer** you should have experience with:,"Based on the job text, the years of experience required for the role of Pega Developer are as follows:

1. ""Experience: None required."" → 0
2. ""Proven Experience"" → 1
3. ""Experience: 1-3 years"" → 1
4. ""Experience: 3-5 years"" → 3
5. ""Experience: 5+ years"" → 5
6. ""Experience: 6-8 years""",8
https://www.glassdoor.co.in/job-listing/j?jl=1009532725160,Node js developer,PsiBorg Technologies Private Limited,India,2024-11-19,"**Job description:**

Candidate must have 1\\\\\\\\\\\\\\\\+ years of experience as a Node.js Back\\\\\\\\\\\\\\\\-end Developer.

Experience in developing scalable applications using Node.js .

Strong understanding of Node.js and related frameworks such as Express.js.Extensive knowledge of JavaScript, Database (MongoDB ) .

Job Types: Full\\\\\\\\\\\\\\\\-time, Permanent

Pay: Up to ₹35,000\\\\\\\\\\\\\\\\.00 per month

Benefits:

* Health insurance

Location Type:

* In\\\\\\\\\\\\\\\\-person

Schedule:

* Day shift
* Monday to Friday

Application Question(s):

* What is your Current CTC?
* What is your Expected CTC?
* What is your Notice Period?

Education:

* Bachelor's (Preferred)

Experience:

* Node.js: 1 year (Preferred)
* total work: 1 year (Preferred)

Work Location: In person",1276,Candidate must have 1\\\\\\\\\\\\\\\\+ years of experience as a Node.js Back\\\\\\\\\\\\\\\\-end Developer.,"Based on the provided job details, the years of experience required are:

1. **1 year** - Experience in developing scalable applications using Node.js.
2. **1 year** - Strong understanding of Node.js and related frameworks such as Express.js.
3. **1 year** - Extensive knowledge of JavaScript, Database (MongoDB).

Note that the job description mentions ""1+ years"" of experience, but does not specify the exact number. Therefore, the minimum value is 1 year.",3
https://www.glassdoor.co.in/job-listing/j?jl=1009532055507,SQL Developer,Kvorage.in,Nāgpur,2024-11-19,"* Very good experience in building the Relationship using Constraints.
* Strong Knowledge on SQL Profiler to Track the queries.
* Good Experienced in using Union all, Merge, Merge join.
* Should have basic Knowledge on DataBase administration like Backup, restore ,login creations and handling DB access ..
* Knowledge On Power BI.

Job Type: Full\\\\\\\\\\\\\\\\-time",1277,"* Very good experience in building the Relationship using Constraints.
* Strong Knowledge on SQL Profiler to Track the queries.
* Good Experienced in","Here are the extracted years of experience from the given job details:

1. ""Very good experience in building the Relationship using Constraints."" → 0
2. ""Strong Knowledge on SQL Profiler to Track the queries."" → 0
3. ""Good Experienced in using Union all, Merge, Merge join."" → 0
4. ""Should have basic Knowledge on DataBase administration like Backup, restore ,login creations and handling DB access .."" → 0
5. ""Knowledge On Power",5
